0:6:2.4,739.258,281.0,276.0,-5784.379,-3089.06,2139.06
0:6:2.71,532.471,272.0,-25.0,11062.5,4904.69,-5929.69
0:6:3.39,657.227,1013.0,153.0,-12715.62,-7790.62,4904.69
0:6:3.97,90.576,1185.0,-105.0,6935.94,7362.5,-13557.81
0:6:4.46,584.717,908.0,-144.0,-9121.88,-9621.88,15223.44
0:6:5.5,86.426,1051.0,-131.0,3370.31,4509.38,-12651.56
0:6:5.52,562.256,1064.0,-173.0,-8550.0,-6003.12,18160.94
0:6:6.20,906.25,975.0,-10.0,2665.62,-1312.5,-2559.38
0:6:6.50,864.258,352.0,451.0,-2990.62,-423.44,743.75
0:6:6.61,1017.578,716.0,802.0,-1957.81,423.44,-3282.81
0:6:6.71,767.334,749.0,657.0,-10789.06,-34046.88,6104.69
0:6:6.91,508.301,633.0,259.0,295.31,2725.0,-1400.0
0:6:7.11,632.568,832.0,355.0,12665.62,2993.75,628.12
0:6:7.60,713.623,586.0,746.0,-4198.44,-2745.31,-2223.44
0:6:7.90,527.344,614.0,358.0,2332.81,3700.0,2489.06
0:6:8.76,816.162,251.0,653.0,-10971.88,-2593.75,-3118.75
0:6:8.87,692.139,353.0,774.0,-2909.38,1125.0,-2490.62
0:6:10.44,738.525,535.0,568.0,-31.25,-1287.5,4314.06
0:6:11.8,552.246,313.0,544.0,4468.75,-17115.62,5978.12
0:6:11.29,1091.309,372.0,665.0,5325.0,4535.94,-3973.44
0:6:11.73,920.166,570.0,140.0,1562.5,-1810.94,995.31
0:6:12.78,738.77,504.0,33.0,1226.56,-3845.31,4315.62
0:6:13.0,972.656,940.0,51.0,415.62,-6823.44,-3746.88
0:6:13.32,549.316,1042.0,-76.0,3748.44,8081.25,1907.81
0:6:14.48,1099.854,429.0,147.0,843.75,6218.75,-2165.62
0:6:15.54,890.625,566.0,-223.0,632.81,-98.44001,1537.5
0:6:16.48,846.4359,-104.0,601.0,9328.12,-5831.25,-5251.56
0:6:16.60,1003.418,-229.0,487.0,-9084.38,-11610.94,12012.5
0:6:16.82,1005.127,80.0,25.0,3737.5,7720.31,-3421.88
0:6:17.14,980.713,-56.0,91.0,-910.94,-632.81,92.19001
0:6:17.36,1511.963,-26.0,-6.0,685.94,4893.75,2015.62
0:6:17.58,989.014,-13.0,-194.0,3187.5,-9675.0,-4640.62
0:6:18.32,957.275,67.0,-377.0,-343.75,785.94,-253.12
0:6:18.44,951.904,73.0,-373.0,256.25,-743.75,476.56
0:6:18.76,956.543,71.0,-379.0,-40.62,407.81,-103.12
0:6:18.88,954.59,73.0,-372.0,57.81,-346.88,117.19
0:6:19.73,953.125,74.0,-372.0,20.31,-48.44,-53.12
0:6:20.5,955.322,80.0,-367.0,-153.12,-160.94,-48.44
0:6:20.16,958.252,76.0,-364.0,45.31,-509.38,101.56
0:6:20.27,953.613,78.0,-373.0,-10.94,28.12,-26.56
0:6:20.92,959.228,75.0,-376.0,-67.19,-160.94,68.75
0:6:22.60,952.881,77.0,-380.0,-57.81,120.31,-76.56
0:6:22.72,959.9609,77.0,-379.0,60.94,-151.56,45.31
0:6:22.83,957.275,73.0,-382.0,-42.19,171.88,-70.31
0:6:24.92,947.266,75.0,-394.0,-6.25,-32.81,81.25
0:6:26.60,947.022,70.0,-401.0,-171.88,575.0,-371.88
0:6:26.72,946.533,73.0,-403.0,26.56,160.94,81.25
0:6:27.46,953.3689,71.0,-397.0,-21.88,-123.44,-51.56
0:6:29.66,952.881,71.0,-400.0,-28.12,-131.25,-43.75
0:6:30.93,944.8239,72.0,-420.0,-9.38,650.0,-87.5
0:6:31.4,1004.394,77.0,-447.0,1140.62,-1018.75,259.38
0:6:31.36,614.502,-83.0,-647.0,-2404.69,-9301.559,-8304.69
0:6:31.89,606.201,44.0,-905.9999,-762.5,-843.75,4592.19
0:6:32.32,272.705,119.0,-974.0,-679.69,-8525.001,-1392.19
0:6:32.43,330.811,214.0,-1001.0,1104.69,-3929.69,-3762.5
0:6:32.65,461.182,138.0,-941.0,3762.5,135.94,-770.31
0:6:32.91,922.8519,-213.0,-615.0,-5612.5,-10432.81,2532.81
0:6:33.12,700.684,99.00001,-718.0,4756.25,14428.12,-2770.31
0:6:33.56,1009.522,3.0,-476.0,-973.44,-2512.5,2098.44
0:6:33.67,898.682,-49.0,-453.0,118.75,1639.06,-951.56
0:6:33.99,929.443,-31.0,-445.0,378.12,-28.12,12.5
0:6:34.22,935.059,-25.0,-444.0,242.19,701.56,-282.81
0:6:34.55,896.973,-23.0,-398.0,42.19,-3254.69,1321.88
0:6:34.66,938.2319,-31.0,-406.0,218.75,42.19,-315.62
0:6:34.78,936.035,-32.0,-426.0,-432.81,-460.94,615.62
0:6:35.0,941.894,-15.0,-466.0,228.12,-223.44,432.81
0:6:35.11,864.502,-55.0,-484.0,548.44,1473.44,-796.88
0:6:35.22,926.758,-31.0,-480.0,-626.56,-1021.88,601.56
0:6:35.55,907.471,-28.0,-484.0,242.19,767.19,-337.5
0:6:35.77,887.451,-34.0,-493.0,-6.25,-248.44,59.38
