0:1:55.80,-5168.75,809.38,-16643.75
0:1:56.28,6723.44,4528.12,22026.56
0:1:57.37,3190.62,-2959.38,18073.44
0:1:57.84,3046.88,4860.94,-18684.38
0:1:58.31,2448.44,3062.5,14484.38
0:1:58.94,2150.0,5298.44,-11400.0
0:1:59.42,7203.12,2375.0,6665.62
0:2:0.4,-5150.0,-4550.0,-11453.12
0:2:0.48,2342.19,200.0,12220.31
0:2:1.66,5020.31,-2012.5,12860.94
0:2:2.25,548.44,8978.12,-19889.06
0:2:2.54,-1893.75,-5518.75,17971.88
0:2:3.29,-704.69,12184.38,-21820.31
0:2:3.73,10981.25,4037.5,20326.56
0:2:4.32,-9360.941,-7271.88,-12037.5
0:2:4.76,8509.379,3773.44,14679.69
0:2:5.35,-8776.56,-2704.69,-13962.5
0:2:5.79,8090.62,2640.62,10048.44
0:2:5.94,3657.81,2754.69,-4834.38
0:2:6.39,354.69,-2218.75,5089.06
0:2:6.55,1943.75,-9018.75,-15126.56
0:2:6.73,-11898.44,-462.5,19253.12
0:2:7.3,-1367.19,5245.31,-6418.75
0:2:7.17,4295.31,5825.0,5776.56
0:2:7.48,6720.31,-171.88,-4293.75
0:2:7.63,14632.81,2570.31,4392.19
0:2:8.51,20056.25,-4298.44,5693.75
0:2:8.81,-7839.06,10831.25,-7971.879
0:2:9.11,-226.56,-1775.0,-514.06
0:2:9.85,842.19,617.19,-431.25
0:2:10.15,-6459.38,-2184.38,510.94
0:2:10.94,5360.94,1803.12,-1782.81
0:2:11.25,1187.5,162.5,-207.81
0:2:11.73,-7670.31,-1253.12,-178.12
0:2:11.89,1071.88,-1.56,331.25
0:2:12.51,-145.31,-78.12,-165.62
0:2:13.61,-278.12,-125.0,-104.69
0:2:13.77,239.06,184.38,-64.06
0:2:13.94,0.0,1.56,129.69
0:2:17.36,532.81,10.94,-337.5
0:2:17.52,89.06,232.81,245.31
0:2:17.68,3.12,259.38,-359.38
0:2:18.78,0.0,87.5,760.94
0:2:19.9,92.19001,-39.06,-676.56
0:2:19.56,-106.25,-565.62,275.0
0:2:19.72,4767.19,-648.44,18.75
0:2:19.88,-3809.38,2367.19,1248.44
0:2:20.35,-1653.12,1412.5,-1559.38
0:2:20.98,446.88,-817.19,1257.81
0:2:21.14,-4743.75,-356.25,390.62
0:2:21.31,-10010.94,4487.5,-235.94
0:2:22.24,12928.12,-18115.62,-19953.12
0:2:23.33,-1260.94,-3276.56,-2326.56
0:2:23.96,-8776.56,665.62,-5293.75
0:2:24.91,-38621.88,12734.38,51592.19
0:2:25.7,-58126.56,-14460.94,-64848.44
0:2:25.22,54298.44,47945.31,55257.81
0:2:25.38,18487.5,-47960.94,-41309.38
0:2:25.70,1150.0,36739.06,52471.88
0:2:26.2,-7082.81,5709.38,-25740.62
0:2:26.33,-11707.81,-22503.12,40679.69
0:2:26.81,-11435.94,-6768.75,-17918.75
0:2:27.12,-7089.06,728.12,41290.62
0:2:27.91,-6707.81,26796.88,41042.19
0:2:28.37,-68.75,-11779.69,-25256.25
0:2:28.69,2639.06,6301.56,32637.5
0:2:29.16,-45540.62,2431.25,-41612.5
0:2:29.47,7351.56,5714.06,12965.62
0:2:30.26,11051.56,22396.88,35956.25
0:2:30.58,-6760.94,-1065.62,-9239.059
0:2:31.6,6167.19,17628.12,17090.62
0:2:31.52,-12392.19,45260.94,-57275.0
0:2:31.68,11009.38,-44292.19,62440.62
0:2:31.84,-3232.81,38340.62,-68625.0
0:2:32.62,-21226.56,-18803.12,60267.19
0:2:32.78,-15420.31,18642.19,-43354.69
0:2:33.10,13890.62,21484.38,66451.56
0:2:33.42,2442.19,39946.88,-15842.19
0:2:33.74,-296.88,-20381.25,48882.81
0:2:33.90,-11610.94,7323.44,-63893.75
0:2:34.52,-3850.0,31432.81,53720.31
0:2:34.84,7117.19,-2876.56,-15845.31
0:2:35.15,-617.19,-1718.75,52753.12
0:2:35.32,-17917.19,-4867.19,-75096.88
0:2:36.25,-22685.94,378.12,-43940.62
0:2:36.58,-6407.81,7629.69,59215.62
0:2:36.89,-28193.75,8340.62,-20964.06
0:2:37.35,-14009.38,23967.19,56696.88
0:2:37.52,2700.0,-6918.75,59603.12
0:2:37.68,-5912.5,3945.31,-39687.5
0:2:38.0,-557.81,9904.691,48312.5
0:2:38.31,11971.88,-8240.62,-62184.38
0:2:38.78,-30981.25,51093.75,38537.5
0:2:39.10,-23918.75,34942.19,-23714.06
0:2:39.42,910.94,17776.56,44304.69
0:2:39.89,13307.81,24565.62,-53187.5
0:2:40.20,-10139.06,40651.56,49625.0
0:2:40.52,-25767.19,-15085.94,-20895.31
0:2:41.30,6703.12,23739.06,-47337.5
0:2:41.61,-11746.88,31917.19,43643.75
0:2:41.94,-3104.69,16751.56,-21685.94
0:2:42.25,1496.88,1751.56,33603.12
0:2:42.72,9551.559,-13104.69,-43656.25
0:2:43.5,-3717.19,30850.0,43606.25
0:2:43.35,-13189.06,3800.0,-6384.38
0:2:44.14,-21573.44,-3556.25,14995.31
0:2:44.92,22240.62,2931.25,-42234.38
0:2:45.24,7625.0,28268.75,57026.56
0:2:45.40,17335.94,-11862.5,67732.81
0:2:45.57,-13010.94,10993.75,-30303.12
0:2:45.88,-24568.75,5714.06,81675.0
0:2:46.19,20281.25,22496.88,-20679.69
0:2:46.67,-20812.5,10632.81,-55025.0
0:2:46.83,36560.94,-7693.75,57348.44
0:2:46.99,-5209.38,44882.81,-43165.62
0:2:47.31,-11393.75,38545.31,58529.69
0:2:47.47,28823.44,-10989.06,62684.38
0:2:47.63,-11996.88,12095.31,-16609.38
0:2:47.95,-12781.25,-16951.56,73825.0
0:2:48.27,-15846.88,-1010.94,-61862.5
0:2:48.74,-17709.38,64190.62,49826.56
0:2:49.6,-16570.31,43176.56,-32285.94
0:2:49.37,-2690.62,6559.38,44168.75
0:2:49.54,-29010.94,13753.12,-70793.75
0:2:49.70,28942.19,23385.94,-41268.75
0:2:50.16,-17496.88,34620.31,38407.81
0:2:50.48,-9473.441,8810.941,-22345.31
0:2:50.80,4114.06,910.94,41485.94
0:2:50.96,-48753.12,1178.12,-64720.31
0:2:51.12,24910.94,25829.69,65679.68
0:2:51.28,6250.0,33014.06,-69193.75
0:2:51.61,5300.0,47954.69,55440.62
0:2:51.77,-22509.38,-19085.94,62600.0
0:2:51.93,-7631.25,13334.38,-37487.5
0:2:52.23,11373.44,-15068.75,39065.62
0:2:52.60,6300.0,1432.81,-8178.12
0:2:52.91,-17356.25,-12925.0,22289.06
0:2:53.7,5117.19,41214.06,-58746.88
0:2:53.23,26757.81,-19893.75,62190.62
0:2:53.39,-24506.25,-7176.56,-26117.19
0:2:53.71,2617.19,35728.12,59623.44
0:2:53.87,-3542.19,-19679.69,-41890.62
0:2:54.18,19445.31,23042.19,-63021.88
0:2:54.65,11785.94,-13610.94,61437.5
0:2:54.82,-6925.0,2696.88,-40618.75
0:2:55.13,501.56,31140.62,44481.25
0:2:55.61,17182.81,2946.88,-47146.88
0:2:56.8,8568.75,-13303.12,69339.06
0:2:56.24,-4192.19,32753.12,-55726.56
0:2:56.55,-6275.0,22981.25,63235.94
0:2:57.49,13268.75,-10331.25,70382.81
0:2:57.65,-19025.0,30401.56,-36381.25
0:2:57.96,8932.81,3848.44,52856.25
0:2:58.29,-16187.5,11721.88,-34168.75
0:2:58.76,-10212.5,52598.44,64346.88
0:2:58.92,-6421.88,-12856.25,57690.62
0:2:59.9,3321.88,10392.19,-19864.06
0:2:59.39,-1596.88,9393.75,42107.81
0:2:59.86,2278.12,-10443.75,-41254.69
0:3:0.17,1234.38,17856.25,62460.94
0:3:0.61,-9821.879,37428.12,-56121.88
0:3:0.91,-25775.0,29375.0,90714.06
0:3:1.20,5403.12,6054.69,-19232.81
0:3:1.65,-14662.5,56060.94,57746.88
0:3:1.95,6025.0,-1242.19,-11218.75
0:3:2.39,20679.69,49640.62,51943.75
0:3:2.70,-9279.691,11462.5,-37757.81
0:3:3.0,-2328.12,-2339.06,49451.56
0:3:3.14,8560.941,35029.69,-67612.5
0:3:3.29,-4553.12,-34104.69,58478.12
0:3:3.44,-4375.0,-6525.0,-27393.75
0:3:3.75,-926.56,17343.75,65171.88
0:3:4.5,-14196.88,14384.38,-31770.31
0:3:4.48,6204.69,20784.38,63071.88
0:3:4.79,-20531.25,15139.06,-16285.94
0:3:5.66,21160.94,19020.31,-51014.06
0:3:5.96,5564.06,58625.0,39873.44
0:3:6.26,2851.56,-32110.94,-12331.25
0:3:6.56,8559.38,3301.56,38657.81
0:3:6.71,-35692.19,25921.88,-66803.12
0:3:7.2,10104.69,-2651.56,-32103.12
0:3:7.30,-16181.25,15298.44,44350.0
0:3:7.46,-44312.5,13207.81,-70982.81
0:3:7.61,21985.94,-8342.191,70857.81
0:3:7.76,-9734.38,49745.31,-52229.69
0:3:8.6,-19545.31,13784.38,66835.94
0:3:8.50,9234.38,23089.06,-62034.38
0:3:8.80,-4123.44,30025.0,49435.94
0:3:9.53,4325.0,20985.94,-54115.62
0:3:9.68,7673.44,-19157.81,53468.75
0:3:9.83,-19889.06,40393.75,-32576.56
0:3:10.14,4156.25,-8584.38,66051.56
0:3:10.46,28370.31,27789.06,-36932.81
0:3:10.93,-16335.94,15729.69,60734.38
0:3:11.24,-6104.69,31256.25,-15895.31
0:3:11.72,-889.06,8128.119,-51450.0
0:3:12.3,-12378.12,28087.5,-26798.44
0:3:12.34,-19104.69,-2606.25,63212.5
0:3:13.13,7107.81,43215.62,-53137.5
0:3:13.29,-1903.12,-16039.06,63845.31
0:3:13.45,-14039.06,46084.38,-55707.81
0:3:13.77,-13131.25,20523.44,60531.25
0:3:13.93,-13754.69,-12757.81,-35353.12
0:3:14.9,1965.62,-10307.81,10206.25
0:3:14.25,13206.25,16284.38,-45925.0
0:3:14.72,18540.62,-13439.06,68051.56
0:3:14.89,-19235.94,39245.31,-44145.31
0:3:15.19,-7875.0,24482.81,63781.25
0:3:15.82,4878.12,-32087.5,41243.75
0:3:16.30,-10143.75,14171.88,-38432.81
0:3:16.61,-4825.0,2482.81,36307.81
0:3:17.9,7576.56,11400.0,-52534.38
0:3:17.24,5006.25,-29260.94,38307.81
0:3:17.71,-1265.62,31295.31,-21085.94
0:3:18.4,-7809.38,-29881.25,53867.19
0:3:18.19,13479.69,32875.0,-58815.62
0:3:18.35,-16557.81,-33085.94,63073.44
0:3:18.51,-23048.44,58728.12,-16179.69
0:3:18.83,17054.69,-1539.06,59540.62
0:3:19.14,-5321.88,71546.88,-40359.38
0:3:19.46,11628.12,-4887.5,89468.75
0:3:19.78,-15514.06,16262.5,-40837.5
0:3:20.10,-15243.75,12479.69,70290.61
0:3:20.26,-21256.25,1051.56,-69871.88
0:3:20.58,-27331.25,17423.44,-36246.88
0:3:20.89,-4495.31,11554.69,49012.5
0:3:21.5,10953.12,11076.56,-69993.75
0:3:21.21,-13926.56,-10968.75,56850.0
0:3:21.53,62489.06,-83873.43,-52512.5
0:3:21.69,-9590.62,-64145.31,72568.75
0:3:21.85,3092.19,36496.88,-74948.43
0:3:22.47,22359.38,-25414.06,77235.94
0:3:22.63,-18262.5,10801.56,-79142.18
0:3:22.95,-59398.44,-4287.5,-36792.19
0:3:23.27,17587.5,53646.88,53792.19
0:3:23.44,-12259.38,-30300.0,-85462.49
0:3:23.75,-5928.12,10165.62,-24296.88
0:3:24.21,-6668.75,34754.69,28932.81
0:3:24.54,-12843.75,5357.81,-22014.06
0:3:24.85,1187.5,-287.5,25282.81
0:3:25.48,-12348.44,-7270.31,-14448.44
0:3:26.10,-2707.81,-3060.94,4720.31
0:3:27.50,-6887.5,14915.62,-17298.44
0:3:28.29,33195.31,25557.81,29821.88
0:3:28.92,-7565.62,-3128.12,-24371.88
0:3:29.39,15534.38,6917.19,30676.56
0:3:29.90,-18993.75,1217.19,-34456.25
0:3:30.36,9564.059,571.88,38582.81
0:3:30.68,242.19,11673.44,-10917.19
0:3:32.54,-7000.0,7081.25,-15854.69
0:3:33.17,18717.19,23046.88,12867.19
0:3:33.79,-19915.62,-8946.879,-31237.5
0:3:34.58,-3342.19,-2492.19,4290.62
0:3:36.30,-7.81,-1509.38,-4290.62
0:3:36.46,10679.69,11798.44,5554.69
0:3:36.62,-11110.94,-8028.12,-27025.0
0:3:36.78,2684.38,3815.62,16671.88
0:3:36.94,-9079.691,-11607.81,-3592.19
0:3:37.10,6501.56,-2528.12,-6387.5
0:3:37.43,-5110.94,10267.19,16575.0
0:3:38.83,-12659.38,-1123.44,1214.06
